aX,aY,aZ,gX,gY,gZ
-0.01360000,-0.00350000,0.11090000,0.00329000,0.00238000,0.00189000
-0.01360000,-0.00350000,0.11090000,0.00329000,0.00238000,0.00189000
-0.00900000,-0.00210000,0.10240000,-0.00924000,-0.00413000,0.00042000
-0.00100000,-0.00050000,0.09610000,-0.00791000,-0.00903000,-0.00084000
-0.00130000,0.00050000,0.09260000,0.00238000,-0.00707000,0.00168000
-0.00710000,0.00000000,0.10280000,0.00994000,-0.00203000,0.00518000
-0.01170000,-0.00080000,0.10650000,0.00595000,0.00077000,0.00693000
-0.01170000,-0.00080000,0.10650000,-0.00217000,-0.00301000,0.00476000
-0.01110000,-0.00160000,0.10300000,-0.00217000,-0.00301000,0.00476000
-0.00700000,-0.00130000,0.10070000,-0.00315000,-0.00588000,0.00203000
-0.00720000,-0.00240000,0.10200000,0.00126000,-0.00497000,0.00252000
-0.00920000,-0.00210000,0.10180000,0.00217000,-0.00406000,0.00217000
-0.00690000,-0.00220000,0.10040000,0.00070000,-0.00329000,0.00112000
-0.00830000,-0.00150000,0.10060000,0.00217000,-0.00343000,0.00063000
-0.00830000,-0.00150000,0.10060000,0.00217000,-0.00343000,0.00063000
-0.00830000,-0.00220000,0.10160000,0.00259000,-0.00420000,0.00000000
-0.00670000,-0.00220000,0.10160000,0.00259000,-0.00420000,0.00000000
-0.00730000,-0.00160000,0.10040000,0.00049000,-0.00336000,0.00028000
-0.00730000,-0.00160000,0.10040000,0.00049000,-0.00336000,0.00028000
-0.00860000,-0.00140000,0.10030000,0.00042000,-0.00252000,0.00028000
-0.00890000,-0.00220000,0.10140000,0.00133000,-0.00273000,-0.00028000
-0.00760000,-0.00140000,0.10260000,0.00021000,-0.00315000,-0.00077000
-0.00690000,-0.00070000,0.10310000,-0.00161000,-0.00357000,-0.00112000
-0.00690000,-0.00070000,0.09990000,-0.00287000,-0.00399000,-0.00154000
-0.00670000,-0.00180000,0.09990000,-0.00287000,-0.00399000,-0.00154000
-0.00670000,-0.00200000,0.09790000,-0.00245000,-0.00392000,-0.00161000
-0.00640000,-0.00340000,0.09880000,-0.00049000,-0.00329000,-0.00140000
-0.00730000,-0.00240000,0.10870000,0.00112000,-0.00182000,-0.00056000
-0.00820000,-0.00070000,0.11370000,-0.00168000,-0.00469000,-0.00049000
-0.00550000,-0.00250000,0.10350000,-0.00567000,-0.01022000,-0.00098000
-0.00550000,-0.00250000,0.10350000,-0.00567000,-0.01022000,-0.00098000
-0.00110000,-0.00330000,0.08870000,-0.00490000,-0.01120000,-0.00056000
0.00020000,-0.00580000,0.09320000,0.00126000,-0.00567000,0.00147000
-0.00540000,-0.00330000,0.10970000,0.00231000,0.00308000,0.00427000
-0.01200000,0.00250000,0.11690000,-0.00399000,0.00168000,0.00476000
-0.01080000,0.00160000,0.10360000,-0.01113000,-0.00833000,-0.00224000
-0.01080000,0.00160000,0.10360000,-0.01113000,-0.00833000,-0.00224000
0.00530000,-0.00590000,0.06550000,-0.01218000,-0.01253000,-0.00581000
-0.00200000,-0.00950000,0.08790000,0.00469000,-0.00063000,0.00357000
-0.01960000,0.00530000,0.14020000,0.00917000,0.07455000,0.00917000
-0.02750000,0.00450000,0.09120000,-0.01491000,0.06265000,0.00903000
-0.01670000,-0.00400000,0.07660000,-0.01449000,-0.02331000,-0.00511000
-0.01670000,-0.00400000,0.07660000,-0.01449000,-0.02331000,-0.00511000
0.00060000,-0.01240000,0.10230000,0.00658000,-0.00637000,-0.01106000
-0.00820000,-0.00930000,0.09810000,0.00609000,0.02233000,-0.00112000
-0.02300000,-0.00590000,0.10220000,-0.00133000,0.00693000,-0.00056000
-0.01710000,-0.00410000,0.10560000,-0.00119000,0.00014000,-0.00560000
-0.00700000,-0.00300000,0.10580000,-0.00238000,-0.01386000,-0.00567000
-0.00480000,-0.00340000,0.10080000,-0.00392000,-0.01946000,-0.00238000
-0.00970000,-0.00360000,0.10110000,-0.00266000,-0.02149000,0.00210000
-0.00980000,-0.00240000,0.10150000,0.00098000,-0.02597000,0.00308000
-0.00980000,-0.00240000,0.10150000,0.00098000,-0.02597000,0.00308000
-0.00580000,-0.00060000,0.10330000,0.00952000,-0.01995000,0.00518000
-0.00760000,-0.00280000,0.10510000,0.01484000,-0.01351000,0.00539000
-0.00910000,-0.00420000,0.10320000,0.00924000,-0.01379000,0.00217000
-0.00960000,-0.00360000,0.10190000,0.00532000,-0.01113000,0.00119000
-0.01210000,-0.00430000,0.11000000,0.00539000,-0.00875000,0.00084000
-0.01210000,-0.00430000,0.11000000,0.00539000,-0.00693000,-0.00168000
-0.01120000,-0.00860000,0.09780000,0.00063000,-0.00693000,-0.00168000
-0.00460000,-0.00800000,0.09420000,-0.00175000,-0.01071000,-0.00077000
0.00130000,-0.00060000,0.09060000,0.00609000,-0.00336000,0.00105000
0.00000000,0.00050000,0.09230000,0.01855000,0.00434000,0.00406000
-0.00760000,-0.00100000,0.10620000,0.01939000,0.01029000,0.00469000
-0.00760000,-0.00100000,0.10620000,0.01939000,0.01029000,0.00420000
-0.01640000,-0.00160000,0.11570000,0.00511000,0.01141000,0.00420000
-0.01240000,-0.00150000,0.10280000,-0.01190000,-0.00602000,0.00070000
0.00040000,-0.00230000,0.09390000,-0.01120000,-0.01239000,-0.00266000
0.00030000,-0.00110000,0.09780000,0.00000000,-0.00490000,0.00140000
-0.01140000,0.00140000,0.10440000,0.00693000,-0.00035000,0.00574000
-0.01140000,0.00140000,0.10440000,0.00483000,-0.00350000,0.00378000
-0.01440000,0.00200000,0.10250000,0.00483000,-0.00350000,0.00378000
-0.00640000,0.00000000,0.10050000,-0.00070000,-0.00707000,0.00070000
-0.00790000,-0.00050000,0.10180000,0.00021000,-0.00273000,0.00098000
-0.00720000,-0.00310000,0.09940000,-0.00084000,-0.00406000,0.00063000
-0.00630000,-0.00290000,0.09930000,-0.00035000,-0.00336000,0.00056000
-0.00630000,-0.00290000,0.09930000,-0.00035000,-0.00336000,0.00056000
-0.00780000,-0.00180000,0.10300000,0.00091000,-0.00252000,0.00091000
-0.00880000,-0.00160000,0.10360000,0.00035000,-0.00343000,0.00084000
-0.00880000,-0.00160000,0.10360000,0.00035000,-0.00343000,0.00084000
-0.00780000,-0.00140000,0.10420000,-0.00189000,-0.00455000,-0.00028000
-0.00780000,-0.00140000,0.10420000,-0.00189000,-0.00455000,-0.00028000
-0.00690000,-0.00140000,0.10050000,-0.00420000,-0.00553000,-0.00098000
-0.00590000,-0.00300000,0.09700000,-0.00371000,-0.00595000,-0.00077000
-0.00690000,-0.00340000,0.10100000,-0.00112000,-0.00392000,0.00000000
-0.00790000,-0.00090000,0.10340000,-0.00014000,-0.00224000,0.00021000
-0.00770000,0.00120000,0.10460000,0.00098000,-0.00364000,-0.00007000
-0.00720000,-0.00080000,0.10790000,-0.00035000,-0.00588000,-0.00091000
-0.00720000,-0.00080000,0.10790000,-0.00035000,-0.00588000,-0.00091000
-0.00340000,-0.00370000,0.09510000,-0.00588000,-0.00602000,-0.00091000
-0.00170000,-0.00430000,0.08820000,-0.00315000,-0.00266000,0.00070000
-0.00610000,-0.00190000,0.09880000,0.00742000,0.00329000,-0.00028000
-0.01330000,-0.00090000,0.11940000,0.01127000,0.00399000,-0.00021000
-0.01310000,0.00030000,0.11900000,-0.00147000,-0.00392000,0.00091000
-0.01310000,0.00030000,0.11900000,-0.00147000,-0.00392000,0.00091000
-0.00340000,-0.00010000,0.09920000,-0.01666000,-0.01386000,-0.00301000
0.00590000,-0.00370000,0.06550000,-0.01414000,-0.01428000,-0.00399000
-0.01040000,-0.00900000,0.12480000,0.00322000,0.01687000,0.00056000
-0.01670000,0.01320000,0.09160000,-0.00308000,0.06461000,0.00637000
-0.01980000,0.00220000,0.09270000,-0.00133000,0.02779000,0.00497000
-0.01980000,0.00220000,0.09270000,-0.00133000,0.02779000,-0.00868000
-0.00850000,-0.01180000,0.09320000,-0.00140000,-0.00112000,-0.00868000
-0.00830000,-0.01330000,0.10490000,-0.00700000,0.01603000,-0.00651000
-0.01580000,-0.00450000,0.09380000,-0.01162000,0.01316000,0.00077000
-0.01630000,-0.00580000,0.09710000,-0.00196000,0.00392000,-0.00084000
-0.00870000,-0.00630000,0.08930000,0.00728000,-0.00021000,-0.00434000
-0.00800000,-0.00180000,0.10550000,0.01183000,-0.00154000,-0.00161000
-0.00800000,-0.00180000,0.10550000,0.01183000,-0.00154000,-0.00161000
-0.01280000,0.00080000,0.10460000,0.00637000,-0.00042000,0.00224000
-0.01430000,-0.00250000,0.10380000,0.00070000,-0.01120000,0.00196000
-0.01140000,-0.00450000,0.10760000,-0.00336000,-0.01939000,0.00063000
-0.00810000,-0.00420000,0.10240000,-0.00595000,-0.02527000,0.00196000
-0.00700000,-0.00390000,0.09820000,-0.00189000,-0.02870000,0.00679000
-0.00700000,-0.00390000,0.09820000,-0.00189000,-0.02870000,0.00679000
-0.00660000,-0.00260000,0.09960000,0.00532000,-0.02485000,0.00875000
-0.00990000,-0.00430000,0.10330000,0.00924000,-0.01547000,0.00658000
-0.01400000,-0.00590000,0.10790000,0.00532000,-0.01253000,0.00301000
-0.01260000,-0.00610000,0.10680000,-0.00259000,-0.01407000,-0.00021000
-0.01260000,-0.00610000,0.10280000,-0.00553000,-0.01274000,-0.00175000
-0.00720000,-0.00610000,0.10280000,-0.00553000,-0.01274000,-0.00175000
-0.00690000,-0.00690000,0.10370000,-0.00350000,-0.00952000,-0.00105000
-0.00430000,-0.00680000,0.09330000,-0.00105000,-0.00798000,-0.00154000
-0.00270000,-0.00250000,0.09430000,0.00476000,-0.00602000,-0.00077000
-0.00630000,-0.00130000,0.09820000,0.00931000,0.00112000,0.00105000
-0.00870000,-0.00120000,0.09860000,0.00854000,0.00196000,0.00231000
-0.00870000,-0.00120000,0.09860000,0.00854000,0.00196000,0.00231000
-0.00640000,-0.00130000,0.10510000,0.00294000,-0.00301000,0.00049000
-0.00490000,-0.00030000,0.10330000,-0.00245000,-0.00525000,0.00028000
-0.00420000,-0.00040000,0.09780000,-0.00378000,-0.00574000,0.00140000
-0.00480000,-0.00250000,0.09660000,-0.00119000,-0.00539000,0.00294000
-0.00780000,-0.00250000,0.10210000,0.00182000,-0.00049000,0.00469000
-0.00780000,-0.00250000,0.10210000,0.00182000,-0.00049000,0.00469000
-0.01090000,-0.00180000,0.10550000,0.00154000,0.00161000,0.00532000
-0.00580000,-0.00330000,0.10130000,-0.00021000,-0.00434000,0.00091000
-0.00710000,-0.00390000,0.10150000,0.00119000,-0.00322000,0.00133000
-0.00790000,-0.00330000,0.10130000,0.00007000,-0.00301000,0.00098000
-0.00790000,-0.00330000,0.10130000,0.00007000,-0.00301000,0.00098000
-0.00770000,-0.00290000,0.10060000,-0.00021000,-0.00266000,0.00028000
-0.00770000,-0.00290000,0.10060000,-0.00021000,-0.00266000,0.00014000
-0.00650000,-0.00280000,0.10000000,0.00098000,-0.00301000,0.00014000
-0.00540000,-0.00270000,0.10060000,0.00238000,-0.00252000,0.00049000
-0.00720000,-0.00220000,0.10280000,0.00287000,-0.00154000,0.00098000
-0.00940000,-0.00280000,0.10240000,0.00119000,-0.00196000,0.00077000
-0.00940000,-0.00280000,0.10240000,0.00119000,-0.00196000,0.00077000
-0.00800000,-0.00290000,0.10130000,-0.00049000,-0.00294000,-0.00028000
-0.00540000,-0.00280000,0.10170000,-0.00049000,-0.00350000,-0.00084000
-0.00530000,-0.00320000,0.10210000,-0.00014000,-0.00329000,-0.00014000
-0.00720000,-0.00330000,0.10090000,-0.00014000,-0.00343000,0.00042000
-0.00720000,-0.00290000,0.10270000,0.00028000,-0.00427000,0.00014000
-0.00720000,-0.00290000,0.10270000,0.00028000,-0.00427000,0.00014000
-0.00510000,-0.00330000,0.10030000,-0.00021000,-0.00609000,-0.00007000
-0.00320000,-0.00370000,0.10060000,0.00070000,-0.00644000,0.00056000
-0.00350000,-0.00470000,0.09640000,0.00266000,-0.00483000,0.00196000
-0.00380000,-0.00480000,0.10250000,0.00518000,-0.00196000,0.00294000
-0.00380000,-0.00480000,0.10250000,0.00280000,0.00105000,0.00140000
-0.00460000,-0.00010000,0.11140000,0.00280000,0.00105000,0.00140000
-0.01020000,0.00030000,0.11530000,-0.00679000,-0.00070000,-0.00448000
-0.00360000,-0.00590000,0.07960000,-0.01575000,0.00434000,-0.00119000
0.00180000,-0.00350000,0.07580000,-0.00378000,0.01337000,0.00658000
-0.02530000,0.00700000,0.15550000,0.00903000,0.05782000,0.01029000
-0.02510000,0.00420000,0.07310000,-0.01344000,0.06734000,0.00574000
-0.02510000,0.00420000,0.07310000,-0.01344000,0.06734000,0.00574000
-0.01650000,-0.01070000,0.07430000,-0.00854000,-0.01925000,-0.00532000
-0.00510000,-0.01040000,0.11180000,0.00266000,-0.01463000,-0.01113000
-0.00890000,-0.00820000,0.08000000,-0.00126000,0.01862000,-0.00364000
-0.02160000,-0.00790000,0.11080000,0.00189000,-0.00308000,-0.00175000
-0.01280000,-0.00420000,0.09990000,0.00105000,-0.00588000,-0.00609000
-0.00580000,-0.00340000,0.11110000,0.00427000,-0.01988000,-0.00175000
-0.00580000,-0.00340000,0.11110000,0.00427000,-0.01988000,-0.00175000
-0.00740000,-0.00470000,0.11110000,0.00175000,-0.02107000,0.00574000
-0.01230000,-0.00380000,0.10780000,-0.00364000,-0.02422000,0.00805000
-0.01030000,-0.00340000,0.10020000,-0.00322000,-0.02947000,0.00336000
-0.00650000,-0.00230000,0.09820000,0.01099000,-0.01666000,0.00049000
-0.01140000,-0.00360000,0.10960000,0.01484000,-0.01211000,0.00126000
-0.01140000,-0.00360000,0.10960000,0.01484000,-0.01211000,0.00126000
-0.00490000,-0.00840000,0.09010000,0.00364000,-0.01484000,-0.00105000
0.00360000,-0.00370000,0.09660000,0.00357000,-0.00553000,-0.00028000
-0.00210000,-0.00460000,0.09860000,0.00588000,0.00392000,0.00329000
-0.01050000,-0.00420000,0.10120000,0.00770000,0.00266000,0.00322000
-0.01290000,-0.00530000,0.10100000,0.00875000,0.00350000,0.00357000
-0.01290000,-0.00530000,0.10100000,0.00875000,0.00350000,0.00357000
-0.00800000,-0.00440000,0.10420000,0.00147000,-0.00056000,0.00056000
-0.00440000,-0.00190000,0.09850000,-0.00406000,-0.00420000,0.00056000
-0.00780000,-0.00160000,0.10370000,0.00168000,-0.00224000,0.00287000
-0.01100000,-0.00300000,0.09460000,0.00434000,-0.00343000,0.00308000
-0.01100000,-0.00300000,0.09460000,0.00434000,-0.00343000,0.00308000
-0.00970000,-0.00230000,0.10170000,0.00455000,-0.00392000,0.00168000
-0.00880000,-0.00210000,0.10510000,0.00021000,-0.00238000,0.00098000
-0.01090000,-0.00260000,0.10640000,-0.00420000,-0.00224000,0.00091000
-0.01060000,0.00000000,0.10340000,-0.00539000,-0.00553000,-0.00056000
-0.00660000,-0.00030000,0.10150000,-0.00371000,-0.00896000,-0.00238000
-0.00660000,-0.00030000,0.10150000,-0.00273000,-0.00721000,-0.00140000
-0.00630000,-0.00120000,0.10020000,-0.00273000,-0.00721000,-0.00140000
-0.00720000,-0.00190000,0.10140000,0.00063000,-0.00357000,0.00105000
-0.00720000,-0.00190000,0.10140000,0.00063000,-0.00357000,0.00105000
-0.00750000,-0.00220000,0.10210000,0.00035000,-0.00343000,0.00105000
-0.00730000,-0.00320000,0.10200000,-0.00077000,-0.00350000,0.00084000
-0.00730000,-0.00320000,0.10200000,-0.00077000,-0.00350000,0.00084000
-0.00720000,-0.00290000,0.10090000,-0.00119000,-0.00343000,0.00098000
-0.00720000,-0.00290000,0.10090000,0.00042000,-0.00350000,0.00091000
-0.00720000,-0.00210000,0.10010000,0.00042000,-0.00350000,0.00091000
-0.00720000,-0.00210000,0.10150000,0.00182000,-0.00385000,0.00098000
-0.00810000,-0.00200000,0.10220000,0.00098000,-0.00378000,0.00105000
-0.00830000,-0.00220000,0.10050000,-0.00021000,-0.00392000,0.00070000
-0.00730000,-0.00270000,0.09940000,0.00000000,-0.00455000,0.00028000
-0.00730000,-0.00270000,0.10080000,0.00056000,-0.00413000,-0.00007000
-0.00610000,-0.00310000,0.10250000,0.00049000,-0.00350000,0.00042000
-0.00720000,-0.00350000,0.10280000,0.00014000,-0.00392000,0.00063000
-0.00720000,-0.00350000,0.10280000,-0.00028000,-0.00532000,0.00056000
-0.00730000,-0.00380000,0.10160000,-0.00028000,-0.00532000,0.00056000
-0.00650000,-0.00350000,0.10180000,-0.00070000,-0.00609000,0.00049000
-0.00350000,-0.00230000,0.09760000,-0.00056000,-0.00581000,0.00063000
-0.00390000,-0.00240000,0.10030000,0.00266000,-0.00420000,0.00203000
-0.00700000,-0.00430000,0.10950000,0.00196000,-0.00238000,0.00343000
-0.00580000,-0.00430000,0.11370000,-0.00651000,-0.00322000,0.00210000
-0.00580000,-0.00430000,0.11370000,-0.00651000,-0.00322000,-0.00420000
-0.00330000,0.00000000,0.10520000,-0.01372000,-0.00483000,-0.00420000
0.00190000,0.00020000,0.06250000,-0.01211000,-0.00336000,-0.00399000
0.00900000,-0.00620000,0.06680000,0.00931000,0.00462000,0.00525000
-0.03690000,-0.00240000,0.17750000,0.01204000,0.07063000,0.01281000
-0.03400000,0.00710000,0.05470000,-0.04249000,0.09184000,0.00896000
-0.03400000,-0.01170000,0.06540000,-0.02296000,-0.02205000,0.00140000
-0.02390000,-0.01170000,0.06540000,-0.02296000,-0.02205000,0.00140000
-0.00270000,-0.01090000,0.12140000,-0.00574000,-0.04613000,-0.01281000
0.00710000,-0.00290000,0.06250000,-0.00728000,-0.00042000,-0.00847000
-0.01230000,-0.00300000,0.11650000,0.01253000,-0.00938000,0.00427000
-0.01970000,-0.00270000,0.09680000,0.01617000,-0.00476000,0.00490000
-0.01280000,-0.00260000,0.11590000,0.01470000,-0.02345000,-0.00014000
-0.01280000,-0.00260000,0.11590000,0.01470000,-0.02345000,-0.00245000
-0.01050000,-0.00490000,0.11710000,0.00525000,-0.02051000,-0.00245000
-0.01380000,-0.00540000,0.11020000,-0.00833000,-0.02933000,-0.00644000
-0.01230000,-0.00910000,0.10450000,-0.00756000,-0.02149000,-0.00854000
0.00150000,-0.01330000,0.08200000,-0.00350000,-0.02072000,-0.00749000
0.01510000,-0.00160000,0.07990000,0.00861000,-0.00938000,-0.00133000
0.01510000,-0.00160000,0.07990000,0.00861000,-0.00938000,0.00707000
0.00920000,-0.00190000,0.08460000,0.02527000,0.00476000,0.00707000
-0.01000000,-0.00400000,0.11620000,0.03031000,0.01876000,0.00917000
-0.02770000,-0.00400000,0.10540000,0.01561000,0.01764000,0.01190000
-0.01820000,-0.00150000,0.10910000,0.00245000,-0.00602000,0.00175000
-0.01820000,-0.00150000,0.10910000,0.00245000,-0.00602000,0.00175000
-0.00110000,-0.00660000,0.10910000,-0.00189000,-0.00994000,-0.00504000
-0.00180000,-0.00710000,0.09660000,-0.00588000,-0.00945000,-0.00021000
-0.00770000,-0.00080000,0.09410000,-0.00042000,-0.00287000,0.00133000
-0.00950000,0.00270000,0.10070000,0.01057000,-0.00168000,0.00119000
-0.00970000,-0.00040000,0.10670000,0.01232000,-0.00462000,0.00035000
-0.00900000,-0.00090000,0.10280000,0.00329000,-0.00406000,-0.00308000
-0.00900000,-0.00090000,0.10280000,0.00329000,-0.00406000,-0.00308000
-0.00860000,0.00140000,0.09940000,-0.00091000,-0.00448000,-0.00175000
-0.00740000,-0.00070000,0.09910000,0.00140000,-0.00490000,0.00042000
-0.00710000,0.00000000,0.10150000,0.00350000,-0.00294000,-0.00007000
-0.00950000,-0.00010000,0.10430000,0.00392000,-0.00343000,0.00028000
-0.00940000,-0.00210000,0.10080000,0.00161000,-0.00539000,-0.00049000
-0.00940000,-0.00210000,0.10080000,0.00161000,-0.00539000,-0.00161000
-0.00860000,-0.00050000,0.10110000,-0.00021000,-0.00336000,0.00070000
-0.00830000,-0.00040000,0.10010000,0.00035000,-0.00336000,0.00049000
-0.00880000,-0.00010000,0.10080000,0.00035000,-0.00336000,0.00049000
-0.00810000,0.00020000,0.09950000,0.00035000,-0.00392000,0.00007000
-0.00660000,0.00100000,0.10070000,0.00091000,-0.00336000,-0.00007000
-0.00660000,0.00100000,0.10070000,0.00091000,-0.00336000,-0.00007000
-0.00680000,-0.00050000,0.10310000,0.00063000,-0.00308000,0.00070000
-0.00960000,-0.00020000,0.10280000,-0.00091000,-0.00287000,0.00133000
-0.00960000,-0.00020000,0.10280000,-0.00091000,-0.00287000,0.00133000
-0.00910000,0.00020000,0.10070000,-0.00168000,-0.00427000,0.00007000
-0.00620000,0.00040000,0.09950000,-0.00063000,-0.00483000,-0.00056000
-0.00590000,0.00060000,0.10110000,0.00063000,-0.00378000,0.00014000
-0.00740000,-0.00010000,0.10280000,0.00014000,-0.00301000,0.00098000
-0.00850000,-0.00020000,0.10090000,-0.00098000,-0.00322000,0.00112000
-0.00850000,-0.00020000,0.10090000,-0.00098000,-0.00322000,0.00112000
-0.00790000,-0.00020000,0.10070000,0.00007000,-0.00343000,0.00056000
-0.00820000,-0.00010000,0.10150000,0.00140000,-0.00350000,0.00056000
-0.00860000,0.00060000,0.10170000,0.00063000,-0.00357000,0.00028000
-0.00780000,0.00080000,0.10100000,-0.00098000,-0.00392000,-0.00014000
-0.00730000,0.00000000,0.10120000,-0.00154000,-0.00399000,-0.00014000
-0.00730000,0.00000000,0.10120000,-0.00119000,-0.00336000,0.00014000
-0.00800000,0.00000000,0.10040000,-0.00119000,-0.00336000,0.00014000
-0.00740000,-0.00040000,0.10080000,-0.00028000,-0.00357000,-0.00014000
-0.00450000,-0.00010000,0.10340000,0.00007000,-0.00357000,-0.00035000
-0.00340000,-0.00050000,0.10490000,-0.00014000,-0.00469000,0.00021000
-0.00600000,0.00260000,0.12280000,-0.00273000,-0.00511000,0.00056000
-0.00600000,0.00260000,0.08660000,-0.01477000,-0.00847000,-0.00217000
-0.00430000,0.00380000,0.08660000,-0.01477000,-0.00847000,-0.00217000
0.00180000,-0.00420000,0.06430000,-0.01358000,-0.01022000,-0.00182000
0.00190000,-0.00440000,0.06460000,0.00154000,0.00686000,0.00413000
-0.02940000,-0.00980000,0.17550000,0.01008000,0.04466000,0.00686000
-0.03390000,0.01920000,0.10060000,-0.03815000,0.08358000,0.00182000
-0.02430000,-0.00770000,0.05660000,-0.03248000,0.00735000,0.00217000
